Action,Supplier Part No. / Reference,"BP Material / 
Service Master No.","Part Number 
Extension",Product Type,UOM,BP Short Description,BP Long Description,Supplier Description,Manufacturer Name,Manufacturer Part Number,Alternate Manufacturer Name,"Estimated Purchase 
Quantity
",2021 rates,2020 rates,Delta Price, Delta Price %,FILE SENT TO ELMIRA 2021 rates,APR 2021 PB,2021 Chris,,PN 80%,Desc 80%,MnF PN ,Price Unit,Range Price - Min,Range Price - Max,SLA_Leadtime,Incoterms Key,Incoterms Location,Incoterms Location Country,UNSPSC Code,Delivery Tolerance - Under %,Delivery Tolerance - Over %,Price Valid From,Price Valid to,Scale Pricing Quantity ,Minimum  Order Quantity,Maximum Order Quantity ,Lot Size,Internal Part Number,Export Control Status,Export Control No.,Plant Code,NCM Code,Material Origin,Material Usage,Internal ID,UNSPSC Code Description,Sub-Category,Category,1325
Change,951420C2,36024041,,Material,EA,"NUT,LOCK:SLOTTED,ALLOY STEEL,L7","NUT,LOCK: SLOTTED,ALLOY STEEL,L7","NUT,LOCK:",SOLAR TURBINES,951420C2,,,80.1,78.4,1.7,2%,78.4,78.4,80.1,,#N/A,#N/A,,1,,,77,FCA,,,31161716,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,951422C1,36024044,,Material,EA,SEAL:LIP,SEAL: LIP,SEAL:,SOLAR TURBINES,951422C1,,,74.96,75.91,-0.95,-1%,75.91,75.91,74.96,,#N/A,#N/A,,1,,,56,FCA,,,31181600,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,951425C1,36024046,,Material,EA,"CYLINDER,COMPRESSOR:","CYLINDER,COMPRESSOR:","CYLINDER,COMPRESSOR:",SOLAR TURBINES,951425C1,,,400.91,405.95,-5.04,-1%,405.95,405.95,400.91,,#N/A,#N/A,,1,,,77,FCA,,,40151610,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,951446C1,36024112,,Material,EA,"KIT:O-RNG,REP","KIT: O-RING,REPAIR",O-RING SET:,SOLAR TURBINES,951446C1,,,26.59,26.93,-0.34,-1%,26.93,26.93,26.59,,#N/A,#N/A,,1,,,0,FCA,,,31181506,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,951906C1,11025766,,Material,EA,PLUG,PLUG,PLUG:BORESCOPE,SOLAR TURBINES,951906C1,,,52.95,53.61,-0.66,-1%,53.61,53.61,52.95,,#N/A,#N/A,,1,,,91,FCA,,,20121301,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,951908C1,11025765,,Material,EA,PLUG:BORESCOPE,PLUG: BORESCOPE,NUT:,SOLAR TURBINES,951908C1,,,175.64,177.86,-2.22,-1%,177.86,177.86,175.64,,#N/A,#N/A,,1,,,105,FCA,,,31161700,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,952582C1,11025727,,Material,EA,"CAPCTR:100DCV,2MF,WATTAGE: 2-100W","CAPACITOR: 100DCV,2MF,WATTAGE: 2-100W","CAPACITOR:100V,2.0",SOLAR TURBINES,952582C1,,,4.62,4.75,-0.13,-3%,4.75,4.75,4.62,,#N/A,#N/A,,1,,,98,FCA,,,32121500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,954023C2,10051538,,Material,EA,"VALVE,CHK:VCS934-2,2 +OR-1PSIG CRACKING,","VALVE,CHECK: VCS934-2,2 +OR-1PSIG CRACKING,25MM,SS","VALVE,CHECK:",SOLAR TURBINES,954023C2,,,1169.39,1144.63,24.76,2%,1144.63,1144.63,1169.39,,#N/A,#N/A,,1,,,98,FCA,,,40141600,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,954049C3,36024319,,Material,EA,"PIN:RETNG,1/8IN DIA","PIN: RETAINING,1/8IN DIA",PIN:,SOLAR TURBINES,954049C3,,,10.51,10.65,-0.14,-1%,10.65,10.65,10.51,,#N/A,#N/A,,1,,,70,FCA,,,31163200,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,954050C1,36024318,,Material,EA,"PLATE,ORIFICE:TORCH IGNITOR","PLATE,ORIFICE: TORCH IGNITOR",ORIFICE:,SOLAR TURBINES,954050C1,,,32.8,33.71,-0.91,-3%,33.71,33.71,32.8,,#N/A,#N/A,,1,,,70,FCA,,,41112500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,954288C1,11046757,,Material,EA,"HEAD:ELECTRIC CONTROL,TYPE EP","HEAD: ELECTRIC CONTROL,TYPE EP","HEAD:CONTROL,TYPE EP",SOLAR TURBINES,954288C1,,,1624.32,1644.77,-20.45,-1%,1644.77,1644.77,1624.32,,#N/A,#N/A,,1,,,70,FCA,,,20121119,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,954290C1,36023934,,Material,EA,"CYL:GAS,100 LBS CAPACITY,GAS TYPE: CARBO","CYLINDER: GAS,100 LBS CAPACITY,GAS TYPE: CARBON DIOXIDE","CYLINDER:GAS,CARBON DIOXIDE,100LB",SOLAR TURBINES,954290C1,,,2489.64,2693.47,-203.83,-8%,2693.47,2693.47,2489.64,,1,#N/A,1,1,,,84,FCA,,,24111802,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,954857C2,36024119,,Material,EA,"MODULE:ULTRAVIOLET SENSOR,TYPE REFERENCE","MODULE: ULTRAVIOLET SENSOR,TYPE REFERENCE: MERCURY VAPOUS","SENSOR:MODULE,MERCURY VAPOUS",DET-TRONICS,DE1888A2,,,1791.34,1840.57,-49.23,-3%,1840.57,1840.57,1791.341948,,#N/A,#N/A,,1,,,56,FCA,,,41111900,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,955837C1,36024321,,Material,EA,"REDUCER,TUBE:37 DEG FLARE,STRAIGHT O-RIN","REDUCER,TUBE: 37 DEG FLARE,STRAIGHT O-RING THREADED","UNION,TUBE:",SOLAR TURBINES,955837C1,,,25.03,24.5,0.53,2%,24.5,24.5,25.03,,#N/A,#N/A,,1,,,42,FCA,,,40142600,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,957257C1,36024201,,Material,EA,"HOSE,ASSY:ASSY","HOSE,ASSEMBLY:ASSY",HOSE:,SOLAR TURBINES,957257C1,,,316.04,333.14,-17.1,-5%,333.14,333.14,316.04,,#N/A,#N/A,,1,,,56,FCA,,,40142000,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,959839C1,11045513,,Material,EA,"DETECTOR,RESIST TEMP:-100 TO 400 DEG C,P","DETECTOR,RESISTANCE TEMPERATURE: -100 TO 400 DEG C,PLATINUM ELEMENT,316 STAINLESS STEEL,1/2IN NPT,22AWG,HOUSING INSULATION: TEFLON,STR CU","DETECTOR,RESIST TEMP:-100 TO 400DEG C,22",SOLAR TURBINES,959839C1,,,204.95,207.53,-2.58,-1%,207.53,207.53,204.95,,#N/A,#N/A,,1,,,70,FCA,,,41112200,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,960161C1,11167064,,Material,EA,"SOCKET,ELEC:RELAY,EXTRUDED","SOCKET,ELECTRICAL: RELAY,EXTRUDED",BASE:TD LATCH RELAY,SOLAR TURBINES,960161C1,,,12.2,12.53,-0.33,-3%,12.53,12.53,12.2,,#N/A,#N/A,,1,,,56,FCA,,,31181600,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,960825C1,36024326,,Material,EA,PLUG:HEX HD,PLUG: HEXAGONAL HD,PLUG:,SOLAR TURBINES,960825C1,,,5.9,6.06,-0.16,-3%,6.06,6.06,5.9,,#N/A,#N/A,,1,,,42,FCA,,,20121301,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,960848C1,36024292,,Material,EA,"ADPTR,T X P:RED,STUD,3/8IN TUBE,COMP CON","ADAPTER,TUBE TO PIPE: REDUCING,STUD,3/8IN TUBE,COMPRESSION CONN A,3/4IN PIPE,NPT CONN B","ADAPTER,T X P:STUD,3/8IN OD TUBE,3/4IN N",SOLAR TURBINES,960848C1,,,25.59,26.3,-0.71,-3%,26.3,26.3,25.59,,#N/A,#N/A,,1,,,49,FCA,,,40142612,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,961017C1,11046758,,Material,EA,"HOSE,ASSY:DISCHARGE,FLEXIBLE LOOP,3/4IN","HOSE,ASSEMBLY: DISCHARGE,FLEXIBLE LOOP,3/4IN ID,16.4IN LG,NPT,SOLAR TURBINES","HOSE:FLEXIBLE LOOP DISCHARGE,NPT",CATERPILLAR,961017C1,,,130.73,107.49,23.24,18%,107.49,107.49,130.73,,#N/A,154,372187-101,1,,,70,FCA,,,40142000,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,961030C1,11045575,,Material,EA,"FLTR,ELMNT:SUPPLY MEASURE: 2/PACK","FILTER,ELEMENT: SUPPLY MEASURE: 2/PACK","ELEMENT,FILTER:VERSA VALVE,2/PACK",SOLAR TURBINES,961030C1,,,126.36,123.69,2.67,2%,123.69,123.69,126.36,,#N/A,#N/A,,1,,,84,FCA,,,40161500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,961085C1,36024104,,Material,EA,PLUNGER:SOLENOID VALVE,PLUNGER: SOLENOID VALVE,PLUNGER:SOLENOID VALVE,SOLAR TURBINES,961085C1,,,365.59,370.19,-4.6,-1%,370.19,370.19,365.59,,#N/A,#N/A,,1,,,77,FCA,,,23153100,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,961502C1,36023986,,Material,EA,"KIT:REP,VLV","KIT: REPAIR,VALVE","KIT:REPAIR,VALVE",SOLAR TURBINES,961502C1,,,84.04,84.67,-0.63,-1%,84.67,84.67,84.04,,#N/A,#N/A,,1,,,70,FCA,,,23150000,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,962858C1,36029190,,Material,EA,"SCREW:HEX SOCKET HEAD CAP,M10,UNF,1/4IN","SCREW: HEX SOCKET HEAD CAP,M10,UNF,1/4IN","SCREW:HEX SOCKET HEAD CAP,M10 DIA,UNF,1/",SOLAR TURBINES,962858C1,,,2.95,3.03,-0.08,-3%,3.03,3.03,2.95,,#N/A,#N/A,,1,,,77,FCA,,,31161500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,963041C1,36024105,,Material,EA,"BEARING,SLEEVE:SHELL","BEARING,SLEEVE: SHELL","BEARING:SHELL,SOLENOID VALVE",SOLAR TURBINES,963041C1,,,757.78,778.83,-21.05,-3%,778.83,778.83,757.78,,#N/A,#N/A,,1,,,77,FCA,,,31171500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,963972C1,36024502,,Material,EA,"KIT:REP,LUBRCTR","KIT: REPAIR,LUBRICATOR","KIT:LUBRICATOR,REPAIR,OIL PUMP FILTER",SOLAR TURBINES,963972C1,,,39.44,39.93,-0.49,-1%,39.93,39.93,39.44,,#N/A,#N/A,,1,,,63,FCA,,,23150000,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964343C1,11047801,,Material,EA,"KIT:REP,DIESEL FUEL PUMP, SOLAR MATERIAL","KIT: REPAIR,DIESEL FUEL PUMP, SOLAR MATERIAL DIESEL PUMP,LUBRICATOR,UPPER,SOLAR MATERIAL DIESEL PUMP","KIT:REP,FUEL PUMP DRIVER,SOLAR MATL DIES",SOLAR TURBINES,964343C1,,,156.68,146.4,10.28,7%,146.4,146.4,156.68,,#N/A,#N/A,,1,,,63,FCA,,,23150000,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964413C1,11048280,,Material,EA,"BUSHING:LINER,SPCR,3/4IN,STL,SHEAR SPOOL","BUSHING: LINER,SPACER,3/4IN,STEEL,SHEAR SPOOL","BUSHING:SPCR,3/4IN,STL",SOLAR TURBINES,964413C1,,,12.26,12,0.26,2%,12,12,12.26,,#N/A,#N/A,,1,,,56,FCA,,,31171600,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964683C1,10164498,,Material,PH,"BOLT,MACHINE:HEX HD,1/2IN DIA,13 UNC,2-1","BOLT,MACHINE: HEXAGONAL HD,1/2IN DIA,13 UNC,2-1/2IN LG,STAINLESS STEEL,GR 316/B8M","BOLT:1/2IN DIA,13 TPI,2-1/2IN LG,316 SS",SOLAR TURBINES,964683C1,,,13.96,14.36,-0.4,-3%,14.36,14.36,13.96,,#N/A,#N/A,,1,,,56,FCA,,,31161600,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964684C1,11026872,,Material,PH,"NUT,HX:1/2IN DIA,13 UNC-2B,SS,GR 316/8M","NUT,HEX: 1/2IN DIA,13 UNC-2B,STAINLESS STEEL,GR 316/8M,25/PACK","NUT,HEX:",SOLAR TURBINES,964684C1,,,11.25,11.79,-0.54,-5%,11.79,11.79,11.25,,10,#N/A,10,1,,,56,FCA,,,31161727,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964686C1,11026130,,Material,EA,"WASHER,LOCK:SPLT,1/2IN,SS,GR 316,25/PACK","WASHER,LOCK: SPLIT,1/2IN,STAINLESS STEEL,GR 316,25/PACK","WASHER,LOCK:1/2IN,316 SS",SOLAR TURBINES,964686C1,,,8.25,9.02,-0.77,-9%,9.02,9.02,8.25,,#N/A,#N/A,,1,,,56,FCA,,,31161801,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964901C1,11044704,,Material,EA,"SWTCH,PUSHBTN:BLC,SPDT","SWITCH,PUSHBUTTON: BLACK,SPDT","SWITCH,PUSHBUTTON:",SOLAR TURBINES,964901C1,,,19.27,19.42,-0.15,-1%,19.42,19.42,19.27,,#N/A,#N/A,,1,,,63,FCA,,,39121550,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964902C1,11045462,,Material,EA,"SWTCH,PUSHBTN:ILLUM,MOM,BLC,SPDT","SWITCH,PUSHBUTTON: ILLUMINATED,MOMENTARY,BLACK,SPDT","SWITCH,PUSHBUTTON:",SOLAR TURBINES,964902C1,,,27.1,27.31,-0.21,-1%,27.31,27.31,27.1,,#N/A,#N/A,,1,,,56,FCA,,,39121550,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964908C1,11044436,,Material,EA,"CLAMP:V-BAND,F/ MARMAN EXHAUST COLLECTOR","CLAMP: V-BAND,F/ MARMAN EXHAUST COLLECTOR","CLAMP:V,F/ EXHAUST COLLECTOR, MARMAN",SOLAR TURBINES,964908C1,,,366.82,396.86,-30.04,-8%,396.86,396.86,366.82,,#N/A,#N/A,,1,,,147,FCA,,,31162900,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964934C1,10144645,,Material,EA,"BLOCK,CONTACT:SWTCH,1NO-1NC,DPDT,2 POLE","BLOCK,CONTACT: SWITCH,1NO-1NC,DPDT,2 POLE","SWITCH:1NO-1NC,DPDT",SOLAR TURBINES,964934C1,,,55.43,55.85,-0.42,-1%,55.85,55.85,55.43,,#N/A,#N/A,,1,,,49,FCA,,,39121500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,965112C1,36024334,,Material,EA,"SWTCH,PUSHBTN:MOM,CLEAR","SWITCH,PUSHBUTTON: MOMENTARY,CLEAR","SWITCH,PUSHBUTTON:",SOLAR TURBINES,965112C1,,,70.67,69.17,1.5,2%,69.17,69.17,70.67,,#N/A,#N/A,,1,,,63,FCA,,,39121550,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,965645C1,36024106,,Material,EA,BEARING,BEARING,BEARING:,SOLAR TURBINES,965645C1,,,30.93,31.79,-0.86,-3%,31.79,31.79,30.93,,#N/A,#N/A,,1,,,84,FCA,,,31171500,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,967664C1,11042181,,Material,EA,"VLV,RLF:3/8IN INLET,PRES,NPT","VALVE,RELIEF: 3/8IN INLET,PRESSURE,NPT","VALVE,RELIEF:3/8IN,100 PSI,NPT",SOLAR TURBINES,967664C1,,,355.29,359.77,-4.48,-1%,359.77,359.77,355.29,,#N/A,#N/A,,1,,,77,FCA,,,40141606,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,967688C1,11025720,,Material,EA,SEAL:METALLIC,SEAL: METALLIC,"SEAL:GAS TURBINE,METALLIC",SOLAR TURBINES,967688C1,,,28.1,29.62,-1.52,-5%,29.62,29.62,28.1,,#N/A,#N/A,,1,,,56,FCA,,,31181600,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,967911C1,11045363,,Material,EA,"GSKT,FLANGE:FF,18IN PIPE,CLASS 150,LYTHE","GASKET,FLANGE: FULL FACE,18IN PIPE,CLASS 150,LYTHERM","GASKET,FULL FACE:18IN PIPE,CLASS 150",SOLAR TURBINES,967911C1,,,29.75,30.12,-0.37,-1%,30.12,30.12,29.75,,#N/A,#N/A,,1,,,56,FCA,,,31181500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,967921C1,36024287,,Material,EA,"GSKT,FLANGE:FF,61MM ID,153MM OD,1.6MM TH","GASKET,FLANGE: FULL FACE,61MM ID,153MM OD,1.6MM THK,COMPRESSED NON-ASBESTOS FIBER,GYLON,TYPE: EB","GASKET:FLASH GAS COMPRESSOR,61 ID X 153M",SOLAR TURBINES,967921C1,,,21.87,22.14,-0.27,-1%,22.14,22.14,21.87,,#N/A,#N/A,,1,,,84,FCA,,,31181500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,967922C1,36023993,,Material,EA,"GASKET,FF:3IN PIPE,CLASS 150","GASKET FULL FACE: 3IN PIPE,CLASS 150","GASKET,FULL FACE:3IN PIPE,CLASS 150",SOLAR TURBINES,967922C1,,,38.31,38.79,-0.48,-1%,38.79,38.79,38.31,,#N/A,#N/A,,1,,,56,FCA,,,31181500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,967925C1,36023954,,Material,EA,"GSKT,FLANGE:FF,8IN PIPE,CLASS 150,GYLON","GASKET,FLANGE: FULL FACE,8IN PIPE,CLASS 150,GYLON","GASKET,FULL FACE:8IN PIPE,CLASS 150",SOLAR TURBINES,967925C1,,,101.57,102.85,-1.28,-1%,102.85,102.85,101.57,,#N/A,#N/A,,1,,,56,FCA,,,31181500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,967952C1,11046759,,Material,EA,"HOSE,FLEX MTL:1/4IN ID,0.35IN OD,22IN LG","HOSE,FLEXIBLE METAL: 1/4IN ID,0.35IN OD,22IN LG,SOLAR TURBINES","HOSE:1/4 ID X 0.35 OD X 22IN LG,ASSY",CATERPILLAR,967952C1,,,8.78,9.27,-0.49,-6%,9.27,9.27,8.78,,#N/A,#N/A,,1,,,42,FCA,,,40142000,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,969008C1,11045930,,Material,EA,"GSKT:2-3/8IN ID,4-3/8IN OD,RND","GASKET: 2-3/8IN ID,4-3/8IN OD,ROUND",GASKET:,SOLAR TURBINES,969008C1,,,8.64,8.88,-0.24,-3%,8.88,8.88,8.64,,#N/A,#N/A,,1,,,70,FCA,,,31181500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,969393C1,36029140,,Material,EA,"SWTCH,PUSHBTN:RED","SWITCH,PUSHBUTTON: RED","SWITCH,PUSHBUTTON:",SOLAR TURBINES,969393C1,,,57.11,58.69,-1.58,-3%,58.69,58.69,57.11,,#N/A,#N/A,,1,,,49,FCA,,,39121550,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,969406C1,11046760,,Material,EA,"SWTCH,RTRY:SELCTR,CAM OPERATED,3 POSITIO","SWITCH,ROTARY: SELECTOR,CAM OPERATED,3 POSITION,XHSC","SWITCH,SELECTOR:OPERATOR,3 POSITION,PANE",SOLAR TURBINES,969406C1,,,100.06,101.32,-1.26,-1%,101.32,101.32,100.06,,#N/A,#N/A,,1,,,70,FCA,,,39121500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,969423C1,36024164,,Material,EA,DECK:SWTCH,DECK: SWITCH,DECK:SWITCH,SOLAR TURBINES,969423C1,,,26.4,26.73,-0.33,-1%,26.73,26.73,26.4,,#N/A,#N/A,,1,,,63,FCA,,,24100000,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,970011C1,36023984,,Material,EA,"KIT:REP,SOLENOID VALVE","KIT: REPAIR,SOLENOID VALVE","KIT:REPAIR,SOL VALVE",SOLAR TURBINES,970011C1,,,104.37,105.69,-1.32,-1%,105.69,105.69,104.37,,#N/A,#N/A,,1,,,63,FCA,,,23150000,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,970020C1,10138568,,Material,EA,"O-RNG:SAE 461,VITON","O-RING: SAE 461,VITON",O-RING:F/ MODEL FA75A LPBC GAS TURBINE D,SOLAR TURBINES,970020C1,,,23.08,17.75,5.33,23%,17.75,17.75,23.08,,#N/A,#N/A,,1,,,49,FCA,,,31181506,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,970043C1,36024511,,Material,EA,GSKT:DC BACK-UP PUMP,GASKET: DC BACK-UP PUMP,GASKET:DC BACK-UP PUMP,SOLAR TURBINES,970043C1,,,4.07,4.18,-0.11,-3%,4.18,4.18,4.07,,#N/A,#N/A,,1,,,56,FCA,,,31181500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,970286C1,36024598,,Material,EA,"FLTR,ELMNT:COMPRESSED AIR","FILTER,ELEMENT: COMPRESSED AIR","ELEMENT,FILTER:",SOLAR TURBINES,970286C1,,,487.57,493.71,-6.14,-1%,493.71,493.71,487.57,,#N/A,#N/A,,1,,,91,FCA,,,40161500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,970288C1,36024601,,Material,EA,"GAUGE,PRES:0 TO 160 PSIG","GAUGE,PRESSURE: 0 TO 160 PSIG","GAUGE,PRESSURE:0 TO 160PSIG",SOLAR TURBINES,970288C1,,,194.82,197.27,-2.45,-1%,197.27,197.27,194.82,,#N/A,#N/A,,1,,,77,FCA,,,23151820,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,980783C1,11045904,,Material,PH,"BOLT,MACHINE:HEX HD,3/4IN DIA,10 UNC,2-3","BOLT,MACHINE: HEXAGONAL HD,3/4IN DIA,10 UNC,2-3/4IN LG,STAINLESS STEEL,GR B8M,CORROSION RESISTANT","BOLT:3/4IN DIA,10 UNC,2-3/4IN LG,CORROSI",SOLAR TURBINES,980783C1,,,52,48.54,3.46,7%,48.54,48.54,52,,#N/A,174,FT21205-101,1,,,56,FCA,,,31161600,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,980788C1,11047935,,Material,EA,"BLOCK,CONTACT:1NO-1NC,SEALED","BLOCK,CONTACT: 1NO-1NC,SEALED","BLOCK,CONTACT:SEALED,1NO-1NC",SOLAR TURBINES,980788C1,,,154.88,152.47,2.41,2%,152.47,152.47,154.88,,#N/A,#N/A,,1,,,49,FCA,,,39121522,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,981054C1,36024359,,Material,EA,GUARD:SWTCH,GUARD: SWITCH,"SWITCH,PUSHBUTTON:",SOLAR TURBINES,981054C1,,,27.5,27.83,-0.33,-1%,27.83,27.83,27.5,,#N/A,#N/A,,1,,,56,FCA,,,39121550,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,981187C1,36023900,,Material,EA,"PROTECTOR,ELEC:SURGE,240V,2.5A","PROTECTOR,ELECTRICAL: SURGE,240V,2.5A","SUPPRESSOR,SURGE:240V 2.5A",SOLAR TURBINES,981187C1,,,468.87,481.9,-13.03,-3%,481.9,481.9,468.87,,#N/A,#N/A,,1,,,49,FCA,,,39121600,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,990452C1,11044944,,Material,EA,"O-RNG:2-228,2-1/4IN,1/8IN,2.234IN,0.139I","O-RING: 2-228,2-1/4IN,1/8IN,2.234IN,0.139IN,KALREZ,VITON,SIZE: 2-1/2IN OD","O-RING:2-1/4IN ID X 2-1/2IN OD,KALREZ,1/",SOLAR TURBINES,990452C1,,,16.82,34.57,-17.75,-106%,34.57,34.57,16.82,,#N/A,#N/A,,1,,,70,FCA,,,31181506,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,990458C1,11044945,,Material,EA,"O-RNG:336,2-13/16IN,1/4IN,KALREZ,VITON,S","O-RING: 336,2-13/16IN,1/4IN,KALREZ,VITON,SIZE: 3-1/4IN OD","O-RING:2-13/16IN ID X 3-1/4IN OD,KALREZ,",SOLAR TURBINES,990458C1,,,29.79,30.17,-0.38,-1%,30.17,30.17,29.79,,#N/A,#N/A,,1,,,77,FCA,,,31181506,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,990496C1,36024512,,Material,EA,KIT:HEAD GASKET,KIT: HEAD GASKET,GASKET SET:HEAD,SOLAR TURBINES,990496C1,,,12.66,11.82,0.84,7%,11.82,11.82,12.66,,#N/A,#N/A,,1,,,56,FCA,,,31181500,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,990506C1,11043522,,Material,EA,"KIT:REP,SOLENOID VALVE","KIT: REPAIR,SOLENOID VALVE","KIT:REP,SOLAR SOL VLV",SOLAR TURBINES,990506C1,,,63.42,62.08,1.34,2%,62.08,62.08,63.42,,#N/A,#N/A,,1,,,98,FCA,,,23150000,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,990839C1,11047252,,Material,EA,FOLLWR:PKNG,FOLLOWER: PACKING,FOLLOWER:PKNG,SOLAR TURBINES,990839C1,,,20.08,20.33,-0.25,-1%,20.33,20.33,20.08,,#N/A,#N/A,,1,,,70,FCA,,,31162800,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
