Action,Supplier Part No. / Reference,"BP Material / 
Service Master No.","Part Number 
Extension",Product Type,UOM,BP Short Description,BP Long Description,Supplier Description,Manufacturer Name,Manufacturer Part Number,Alternate Manufacturer Name,"Estimated Purchase 
Quantity
",2021 rates,2020 rates,Delta Price, Delta Price %,FILE SENT TO ELMIRA 2021 rates,APR 2021 PB,2021 Chris,,PN 80%,Desc 80%,MnF PN ,Price Unit,Range Price - Min,Range Price - Max,SLA_Leadtime,Incoterms Key,Incoterms Location,Incoterms Location Country,UNSPSC Code,Delivery Tolerance - Under %,Delivery Tolerance - Over %,Price Valid From,Price Valid to,Scale Pricing Quantity ,Minimum  Order Quantity,Maximum Order Quantity ,Lot Size,Internal Part Number,Export Control Status,Export Control No.,Plant Code,NCM Code,Material Origin,Material Usage,Internal ID,UNSPSC Code Description,Sub-Category,Category,1325
Change,1034549-81,36024545,,Material,EA,"MODULE:PLC,VELOCITY CONTROL,INPUT/OUTPUT","MODULE: PLC,VELOCITY CONTROL,INPUT/OUTPUT","MODULE,PLC:VELOCITY CONTROL",BENTLY NEVADA,170180-02-05,,,478.37,491.66,-13.29,-3%,491.66,491.66,478.37,,#N/A,#N/A,,1,,,63,FCA,,,32151705,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1036679-1,36023964,,Material,EA,"SWTCH,PRESSURE/VACUUM:DIFF,EX-PRF ENCLOS","SWITCH,PRESSURE/VACUUM: DIFFERENTIAL,EXPLOSION PROOF ENCLOSURE,DELTA P",SWITCH:EXPLOSION PROOF,SOLAR TURBINES,1036679-1,,,542.56,549.39,-6.83,-1%,549.39,549.39,542.56,,#N/A,#N/A,,1,,,56,FCA,,,39121500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1037351-100,36024337,,Material,EA,SHIELD:FARADAY,SHIELD: FARADAY,ADAPTER:SHIELDED,SOLAR TURBINES,1037351-100,,,58.52,59.26,-0.74,-1%,59.26,59.26,58.52,,#N/A,#N/A,,1,,,42,FCA,,,20111600,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1037996-51,36024603,,Material,EA,"PUMP,CENTFGL","PUMP,CENTRIFUGAL",PUMP:,SOLAR TURBINES,1037996-51,,,17872.16,18368.61,-496.45,-3%,18368.61,18368.61,17872.16,,#N/A,#N/A,,1,,,98,FCA,,,40151500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1039135-3,36024374,,Material,EA,REACTOR:LINE,REACTOR: LINE,REACTOR:LINE,SOLAR TURBINES,1039135-3,,,833.61,2182.59,-1348.98,-162%,2182.59,2182.59,833.61,,#N/A,#N/A,,1,,,63,FCA,,,39120000,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1039135-4,36024295,,Material,EA,REACTOR:LINE,REACTOR: LINE,REACTOR:LINE,SOLAR TURBINES,1039135-4,,,393.29,623.6,-230.31,-59%,623.6,623.6,393.29,,#N/A,#N/A,,1,,,63,FCA,,,39120000,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1041333-1,36024624,,Material,EA,"FLTR,ELMNT:AIR/FUEL GAS","FILTER,ELEMENT: AIR/FUEL GAS","ELEMENT,FILTER:FUEL GAS",SOLAR TURBINES,1041333-1,,,55.01,55.7,-0.69,-1%,55.7,55.7,55.01,,#N/A,#N/A,,1,,,63,FCA,,,40161500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1042658,11043788,,Material,EA,"CLAMP:T-BOLT/V BAND,6-5/8IN DIA,3 SEGMEN","CLAMP: T-BOLT/V BAND,6-5/8IN DIA,3 SEGMENT","CLAMP:V BAND,6.625IN DIA",SOLAR TURBINES,1042658,,,116.08,122.37,-6.29,-5%,122.37,122.37,116.08,,#N/A,#N/A,,1,,,63,FCA,,,31162900,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1046415-2,36024354,,Material,EA,CHASSIS:7 SLOT,CHASSIS: 7 SLOT,CHASSIS:7 SLOT,SOLAR TURBINES,1046415-2,,,603.1,516.72,86.38,14%,516.72,516.72,603.1013917,,#N/A,#N/A,,1,,,56,FCA,,,25180000,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1046415-28,36024340,,Material,EA,"CABLE,DATA/COMM:CONTROLNET,Y-TAP","CABLE,DATA/COMMUNICATION: CONTROLNET,Y-TAP",ADAPTER:,SOLAR TURBINES,1046415-28,,,132.98,126.68,6.3,5%,126.68,126.68,132.98,,#N/A,#N/A,,1,,,42,FCA,,,20111600,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1046415-43,36024315,,Material,EA,"BATTRY,DRY CELL:LITHIUM,3.6V","BATTERY,DRY CELL: LITHIUM,3.6V",BATTERY:,SOLAR TURBINES,1046415-43,,,123.26,112.77,10.49,9%,112.77,112.77,123.26,,#N/A,#N/A,,1,,,49,FCA,,,26111700,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1046415-57,10138553,,Material,EA,"POWER SUPPLY:CONTROL LOGIX,24VDC OUTPUT","POWER SUPPLY: CONTROL LOGIX,24VDC OUTPUT,F/ MODEL FA75A LPBC GAS TURBINE   DRIVER","POWER SUPPLY:CONTROL LOGIX,24VDC OUTPUT,",SOLAR TURBINES,104641557,,,1127.48,1133.46,-5.98,-1%,1133.46,1133.46,1127.475149,,#N/A,#N/A,,1,,,56,FCA,,,39121004,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1046415-60,10064965,,Material,EA,"BATTRY,DRY CELL:LITHIUM,3V","BATTERY,DRY CELL: LITHIUM,3V",BATTERY:F/ LOGIX PROCESSOR,SOLAR TURBINES,1046415-60,,,101.37,92.6,8.77,9%,92.6,92.6,101.37,,#N/A,#N/A,,1,,,49,FCA,,,26111700,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1046415-7,11028050,,Material,EA,POWER SUPPLY:24VDC,POWER SUPPLY: 24VDC,POWER SUPPLY:24VDC,SOLAR TURBINES,10464157,,,924.43,925.1,-0.67,0%,925.1,925.1,924.43,,#N/A,#N/A,,1,,,70,FCA,,,39121004,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1049631-301,36024279,,Material,EA,"HOIST:CHN,3TON,BEAM TROLLEY MOUNTED","HOIST: CHAIN,3TON,BEAM TROLLEY MOUNTED","HOIST:CHN,3TON",SOLAR TURBINES,1049631-301,,,8886.49,9133.34,-246.85,-3%,9133.34,9133.34,8886.49,,#N/A,#N/A,,1,,,0,FCA,,,24101602,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1049946-1,36024621,,Material,EA,"PUMP,RTRY:GEAR,OPERATION: HYDRAULIC","PUMP,ROTARY: GEAR,OPERATION: HYDRAULIC",PUMP:HYDRAULICALLY ACTUATED,SOLAR TURBINES,1049946-1,,,1119.55,1133.64,-14.09,-1%,1133.64,1133.64,1119.55,,#N/A,#N/A,,1,,,91,FCA,,,40151500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1050143-100,36024622,,Material,EA,"KIT,SEAL:AUXILIARY PUMP","KIT,SEAL: AUXILIARY PUMP","KIT,SEAL:AUXILIARY PUMP",SOLAR TURBINES,1050143-100,,,1749,1528.81,220.19,13%,1528.81,1528.81,1749,,#N/A,#N/A,,1,,,119,FCA,,,31181600,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1051931-2,11046038,,Material,EA,"MODULE:FLEXIBLE ANALOG INPUT/OUTPUT,24VD","MODULE: FLEXIBLE ANALOG INPUT/OUTPUT,24VDC,OUTPUT,ANALOG,4 CHANNEL,SGL ENDED,NON-ISOLATED","MODULE:24VDC,OUTPUT,ANALOG,4 CHANNEL,SGL",ALLEN BRADLEY,1794-OE4,,,884.14,875.1,9.04,1%,875.1,875.1,884.1351889,,#N/A,#N/A,,1,,,56,FCA,,,32151802,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1051931-69,36023956,,Material,EA,"BOARD,TERM:TEMP MODULE,120VDC,SPRING CLA","BOARD,TERMINAL: TEMP MODULE,120VDC,SPRING CLAMP,BASE,FLEX","BOARD,TERMINAL:TEMP MODULE,120VDC,SPRING",ALLEN BRADLEY,1051931-69,,,201.11,185.02,16.09,8%,185.02,185.02,201.11,,#N/A,#N/A,,1,,,42,FCA,,,39121103,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1052120-3,36024102,,Material,EA,"TRANSMITTER,DIFF PRES:COPLANAR,4-20MA OU","TRANSMITTER,DIFFERENTIAL PRESSURE: COPLANAR,4-20MA OUTPUT,-1000 TO 1000IN WC,FLANGE,10.5-42.4DCV,ALUMINUM,HASTELLOY C276,LCD,CABLE ENTRY DETAIL: 1/2IN-14 NPT,COMMUNICATION PROTOCOL: HART,DRAIN MATERIAL: HASTELLOY C-276,FLANGE MATERIAL: STAINLESS STEEL,PRESSURE RATING: 0 TO 300IN WC CALIBRATED,SENSOR FILL FLUID: SILICONE,SUPPLIED WITH: GLASS FILLED TEFLON O-RING,VENT MATERIAL: HASTELLOY C-276","TRANSMITTER,DIFF PRES:COPLANAR,-1000 TO",EMERSON,3051CD3A73A1AKDL4M5Q4Q8,,,2105.97,2278.39,-172.42,-8%,2278.39,2278.39,2105.97,,#N/A,#N/A,,1,,,63,FCA,,,41112410,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1052168-4,11027049,,Material,EA,"TRANSMITTER,PRES:0 TO 4000 PSI","TRANSMITTER,PRESSURE: 0 TO 4000 PSI","TRANSMITTER,PRES:0-4000 PSI,F/ 0-1500 PS",SOLAR TURBINES,1052168-4,,,1473.17,1514.09,-40.92,-3%,1514.09,1514.09,1473.17,,#N/A,#N/A,,1,,,63,FCA,,,41112410,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1052344-7,36024343,,Material,EA,RELAY:6A,RELAY: 6A,RELAY:6A,SOLAR TURBINES,1052344-7,,,14.26,14.65,-0.39,-3%,14.65,14.65,14.26,,#N/A,#N/A,,1,,,70,FCA,,,39121500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1052873-103,36024612,,Material,EA,"KIT:TIMER RELAY,FLASH GAS COMPRESSOR SKI","KIT: TIMER RELAY,FLASH GAS COMPRESSOR SKID,TIME DELAY DROP RELAY","KIT:TIMER RELAY,FLASH GAS COMPRESSOR SKI",SOLAR TURBINES,1052873-103,,,170.07,167.22,2.85,2%,167.22,167.22,170.07,,#N/A,#N/A,,1,,,91,FCA,,,23150000,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1053038-18,36024303,,Material,EA,"ISOLTR:VOLTAGE REPEATER,INTRINSICALLY SA","ISOLATOR: VOLTAGE REPEATER,INTRINSICALLY SAFE",ISOLATOR:,SOLAR TURBINES,1053038-18,,,420.58,455.01,-34.43,-8%,455.01,455.01,420.58,,#N/A,#N/A,,1,,,63,FCA,,,32100000,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1053038-19,10008238,,Material,EA,ISOLTR:POWER FEED MODULE,ISOLATOR: POWER FEED MODULE,"BARRIER,ZENER:ISOLATOR POWER FEED MODULE",SOLAR TURBINES,1053038-19,,,131.85,142.64,-10.79,-8%,142.64,142.64,131.85,,#N/A,#N/A,,1,,,84,FCA,,,32151802,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1053038-28,36024304,,Material,EA,"BARRIER,ZENER:ISOLATOR, RELAY OUTPUT","BARRIER ZENER: ISOLATOR, RELAY OUTPUT",ISOLATOR:OUTPUT RELAY,SOLAR TURBINES,1053038-28,,,299.77,324.32,-24.55,-8%,324.32,324.32,299.77,,#N/A,#N/A,,1,,,70,FCA,,,32100000,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1053834-10,36024595,,Material,EA,MONITOR:BACKUP OVERSPEED CONTROL,MONITOR: BACKUP OVERSPEED CONTROL,"BOARD,PRINTED CIRCUIT:OVERSPEED BACK-UP",SOLAR TURBINES,1053834-10,,,1569.64,1698.15,-128.51,-8%,1698.15,1698.15,1569.64,,#N/A,#N/A,,1,,,91,FCA,,,32101502,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1053834-12,36023959,,Material,EA,"SFTWR:BIOS,TITAN,TYPE 130S","SOFTWARE: BIOS,TITAN,TYPE 130S",SOFTWARE:BIOS,SOLAR TURBINES,1053834-12,,,1569.64,1698.15,-128.51,-8%,1698.15,1698.15,1569.64,,#N/A,2,190242-3,1,,,63,FCA,,,43230000,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1053835-6,36061446,,Material,EA,"MONITOR:OVRSP,4 TO 20MA,DIGITAL BACKUP","MONITOR: OVERSPEED,4 TO 20MA,DIGITAL BACKUP","MONITOR:OVERSPEED,4 TO 20MA",SOLAR TURBINES,1053835-6,,,1500.36,1623.2,-122.84,-8%,1623.2,1623.2,1500.36,,#N/A,#N/A,,1,,,49,FCA,,,41110000,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1053923-123,11045517,,Material,EA,"SWTCH,PRESSURE/VACUUM:3.45 TO 5.2 BARG R","SWITCH,PRESSURE/VACUUM: 3.45 TO 5.2 BARG RANGE","SWITCH,PRESSURE:",SOLAR TURBINES,1053923-123,,,491.32,497.5,-6.18,-1%,497.5,497.5,491.32,,#N/A,#N/A,,1,,,77,FCA,,,39121506,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1053929-16,11042257,,Material,EA,"SWTCH,PRESSURE/VACUUM:DIFF,125V,DPDT,2 P","SWITCH,PRESSURE/VACUUM: DIFFERENTIAL,125V,DPDT,2 POLE,SET POINT: 500 PSI","SWITCH,PRES:DIFF,125V,500PSI,DPDT",SOLAR TURBINES,1053929-16,,,566.35,582.08,-15.73,-3%,582.08,582.08,566.35,,#N/A,#N/A,,1,,,84,FCA,,,39121506,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1053929-6,11025224,,Material,EA,"SWTCH,PRESSURE/VACUUM:DIFF,0 TO 500 PSI","SWITCH,PRESSURE/VACUUM: DIFFERENTIAL,0 TO 500 PSI RANGE,125V,DPDT,2 POLE","SWITCH,PRES:DIFF",SOLAR TURBINES,1053929-6,,,547.41,554.3,-6.89,-1%,554.3,554.3,547.41,,#N/A,#N/A,,1,,,84,FCA,,,39121506,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1053931-7,36024005,,Material,EA,"SWTCH,TEMP:ADJSTBL,220 TO 300 DEG F RANG","SWITCH,TEMPERATURE: ADJUSTABLE,220 TO 300 DEG F RANGE,250V,AMPERAGE: 5A","SWITCH,TEMPERATURE:ADJUSTABLE,250V 5A,22",SOLAR TURBINES,113214-20,,,1162.66,1194.95,-32.29,-3%,1194.95,1194.95,1162.66,,#N/A,#N/A,,1,,,70,FCA,,,39121549,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1054120-401,11031792,,Material,EA,STATION:CNTRL,STATION: CONTROL,"STATION:CNTRL,F/ GT FIRE SYSTEM",SOLAR TURBINES,1054120-401,,,3609.91,3710.18,-100.27,-3%,3710.18,3710.18,3609.91,,#N/A,#N/A,,1,,,63,FCA,,,31162800,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1054734-100,36024223,,Material,EA,LOCK:DOOR,LOCK: DOOR,LOCK:DOOR,SOLAR TURBINES,1054734-100,,,107.1,104.82,2.28,2%,104.82,104.82,107.1,,#N/A,#N/A,,1,,,49,FCA,,,46171501,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1055334,36024360,,Material,EA,STATION:TWIN CONTROL,STATION: TWIN CONTROL,STATION:TWIN CONTROL,SOLAR TURBINES,1055334,,,1177,1209.7,-32.7,-3%,1209.7,1209.7,1177,,#N/A,#N/A,,1,,,63,FCA,,,31162800,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1056113-50,36023868,,Material,EA,"FLTR,BAG:PREFILTER,RECT,AIR","FILTER,BAG: PREFILTER,RECTANGULAR,AIR","ELEMENT,FILTER:PREFILTER",SOLAR TURBINES,1056113-50,,,645.06,653.18,-8.12,-1%,653.18,653.18,645.06,,#N/A,30,1109371-2,1,,,91,FCA,,,40161500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1056256,36024339,,Material,EA,"SWTCH:3WY,SS,GRADE: 316","SWITCH: 3-WAY,STAINLESS STEEL,GRADE: 316",SWITCH:,SOLAR TURBINES,1056256,,,914.03,925.54,-11.51,-1%,925.54,925.54,914.03,,#N/A,#N/A,,1,,,63,FCA,,,39121500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1056369-30,10008122,,Material,EA,"KIT:SRVC,FILTER ELEMENT","KIT: SERVICE,FILTER ELEMENT",KIT:ELEMENT,SOLAR TURBINES,1056369-30,,,3354.59,3396.81,-42.22,-1%,3396.81,3396.81,3354.59,,#N/A,#N/A,,1,,,77,FCA,,,23150000,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1057213-3,10051555,,Material,EA,"SWTCH,LEVEL:PRES,VIBRATION,FLAMEPROOF EN","SWITCH,LEVEL: PRESSURE,VIBRATION,FLAMEPROOF ENCLOSURE,CERTIFICATION REFERENCE: ATEX","SWITCH,LEVEL:ATEX,FLAMEPROOF ENCLOSURE E",SOLAR TURBINES,1057213-3,,,1600.31,1620.45,-20.14,-1%,1620.45,1620.45,1600.31,,#N/A,#N/A,,1,,,56,FCA,,,39121531,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1059700-7,36024570,,Material,EA,"VALVE,CHK:3IN","VALVE,CHECK: 3IN","VALVE,CHECK:",SOLAR TURBINES,1059700-7,,,754.24,775.19,-20.95,-3%,775.19,775.19,754.24,,#N/A,#N/A,,1,,,98,FCA,,,40141600,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1059700-8,11046737,,Material,EA,"VLV,CHK:4IN","VALVE,CHECK: 4IN","VALVE,CHECK:4IN",SOLAR TURBINES,1059700-8,,,949.55,961.5,-11.95,-1%,961.5,961.5,949.55,,#N/A,#N/A,,1,,,98,FCA,,,40141600,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1060045-22,36024177,,Material,EA,"CPLG,SHFT:FLEX,CUSHION","COUPLING,SHAFT: FLEXIBLE,CUSHION","COUPLING,SHAFT:FLEXIBLE",SOLAR TURBINES,1060045-22,,,683.02,691.61,-8.59,-1%,691.61,691.61,683.02,,#N/A,#N/A,,1,,,70,FCA,,,31163000,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1060045-6,36024299,,Material,EA,"CPLG,SHFT:CUSHION,FLEX","COUPLING,SHAFT: CUSHION,FLEXIBLE",COUPLING:,SOLAR TURBINES,1060045-6,,,683.02,691.61,-8.59,-1%,691.61,691.61,683.02,,#N/A,#N/A,,1,,,84,FCA,,,20121410,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1060817-20,36023950,,Material,EA,"KIT:SRVC,FLTR","KIT: SERVICE,FILTER","ELEMENT,FILTER:3IN",SOLAR TURBINES,1060817-20,,,206.49,209.08,-2.59,-1%,209.08,209.08,206.49,,#N/A,#N/A,,1,,,56,FCA,,,40161500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1060817-300,36023888,,Material,EA,"FLTR:GAS FUEL,CS HSG,SIZE: 3IN","FILTER: GAS FUEL,CARBON STEEL HSG,SIZE: 3IN","FILTER,FUEL:GAS,3IN",SOLAR TURBINES,1060817-300,,,2578.07,2610.53,-32.46,-1%,2610.53,2610.53,2578.07,,#N/A,#N/A,,1,,,91,FCA,,,40161513,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1062154-1,36024296,,Material,EA,"PUMP,RTRY:GEAR,HYD,TYPE REFERENCE: TYPE","PUMP,ROTARY: GEAR,HYDRAULIC,TYPE REFERENCE: TYPE V2HCS-1R",PUMP:TYPE V2HCS-1R,SOLAR TURBINES,1062154-1,,,2303.78,2332.78,-29,-1%,2332.78,2332.78,2303.78,,#N/A,#N/A,,1,,,56,FCA,,,40151500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Delete,1062257-2,36023917,,Material,EA,"VLV,SOLENOID:3/8IN,QUICK EXHAUST","VALVE,SOLENOID: 3/8IN,QUICK EXHAUST",VALVE:QUICK EXHAUST,SOLAR TURBINES,1062257-2,,,#N/A,221.96,#N/A,#N/A,221.96,221.96,#N/A,,#N/A,#N/A,,1,,,70,FCA,,,40141600,,,20190601,20210131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1062883-200,36023912,,Material,EA,"VLV,BALL:ASSY,SS BODY","VALVE,BALL: ASSEMBLY,STAINLESS STEEL BODY",VALVE:SS BODY,SOLAR TURBINES,1062883-200,,,6446.47,6625.53,-179.06,-3%,6625.53,6625.53,6446.47,,#N/A,#N/A,,1,,,126,FCA,,,40141600,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1063384-3,11046738,,Material,EA,"PUMP,RTRY:HYD,SCR,733 GPM CAPACITY,LUBE","PUMP,ROTARY: HYDRAULIC,SCREW,733 GPM CAPACITY,LUBE OIL","PUMP:733GPM CAPACITY,LUBE OIL SERVICE",SOLAR TURBINES,1063384-3,,,32751.11,33660.86,-909.75,-3%,33660.86,33660.86,32751.11,,#N/A,#N/A,,1,,,112,FCA,,,40151500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1064405-1,11042247,,Material,EA,"REGLTR,PRES:DIFF,POPPET,3/4IN","REGULATOR,PRESSURE: DIFFERENTIAL,POPPET,3/4IN","REGULATOR,PRES:DIFF,3/4IN",SOLAR TURBINES,1064405-1,,,1725.64,1747.37,-21.73,-1%,1747.37,1747.37,1725.64,,#N/A,#N/A,,1,,,84,FCA,,,41112404,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1064469-1,36023859,,Material,EA,"MOTOR,PNEU:AIR","MOTOR,PNEUMATIC: AIR",MOTOR:,SOLAR TURBINES,1064469-1,,,2484.97,2516.26,-31.29,-1%,2516.26,2516.26,2484.97,,#N/A,#N/A,,1,,,112,FCA,,,26101300,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1064721-6,36023919,,Material,EA,"VALVE,BALL:12IN","VALVE,BALL: 12IN","VALVE,BALL:12IN",SOLAR TURBINES,1064721-6,,,285.5,289.09,-3.59,-1%,289.09,289.09,285.5,,#N/A,#N/A,,1,,,105,FCA,,,40141607,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1064721-7,36023920,,Material,EA,"VALVE,BALL:6IN","VALVE,BALL: 6IN","VALVE,BALL:6IN",SOLAR TURBINES,1064721-7,,,68.09,68.95,-0.86,-1%,68.95,68.95,68.09,,#N/A,#N/A,,1,,,91,FCA,,,40141607,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1064728-2,36023923,,Material,EA,"KIT:TRANSFER,VLV","KIT: TRANSFER,VALVE","KIT:TRANSFER,VALVE",SOLAR TURBINES,1064728-2,,,1406.39,1445.45,-39.06,-3%,1445.45,1445.45,1406.39,,#N/A,#N/A,,1,,,98,FCA,,,23150000,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1064728-3,36023949,,Material,EA,"KIT:SRVC,FILTER ELEMENT","KIT: SERVICE,FILTER ELEMENT","ELEMENT,FILTER:",SOLAR TURBINES,1064728-3,,,748.63,758.06,-9.43,-1%,758.06,758.06,748.63,,#N/A,#N/A,,1,,,63,FCA,,,40161500,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1064829-1,36023983,,Material,EA,"TRANSMITTER,LQ LVL:CAPACITANCE","TRANSMITTER,LIQUID LEVEL: CAPACITANCE","TRANSMITTER,LQ LVL:",SOLAR TURBINES,1064829-1,,,2716.59,2750.79,-34.2,-1%,2750.79,2750.79,2716.59,,#N/A,#N/A,,1,,,84,FCA,,,41111938,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1064926-100,11046739,,Material,EA,"KIT:REPLACEMENT,GAS DETECTOR","KIT: REPLACEMENT,GAS DETECTOR","KIT:REPLACEMENT,GAS DETECTOR",SOLAR TURBINES,1064926-100,,,4474.13,4530.45,-56.32,-1%,4530.45,4530.45,4474.13,,#N/A,#N/A,,1,,,70,FCA,,,23150000,,,20200401,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1066076-200,10174971,,Material,EA,"THERMOCOUPLE:PROBE,TYPE SY-T5,K","THERMOCOUPLE: PROBE,TYPE SY-T5,K","THERMOCOUPLE:PROBE,TYPE SY-T5,K",SOLAR TURBINES,1066076200,,,875.34,899.4,-24.06,-3%,899.4,899.4,875.3379722,,#N/A,#N/A,,1,,,70,FCA,,,41112206,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1067284-1,36024372,,Material,EA,"SWTCH,LIMIT:PROX","SWITCH,LIMIT: PROXIMITY","SWITCH,PROXIMITY:TYPE 1067284-1",SOLAR TURBINES,1067284-1,,,224.16,226.99,-2.83,-1%,226.99,226.99,224.16,,#N/A,#N/A,,1,,,56,FCA,,,39121550,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
Change,1068334,11045700,,Material,EA,"KEYBOARD:87,USB TRAVEL,ULT","KEYBOARD: 87,USB TRAVEL,ULT","KEYBOARD:87,USB TRAVEL,ULT",SOLAR TURBINES,1068334,,,404.46,409.54,-5.08,-1%,409.54,409.54,404.46,,#N/A,#N/A,,1,,,49,FCA,,,43211700,,,20190601,20220131,1,,,,,,,,,,,4.41E+12,#REF!,#REF!,#REF!,1
