,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,index,Region,PO No.,PO Item No.,Incoterms,Incoterms Name,Material/Service No.,PO Item Description,Manufacturer Name,Vendor,Vendor Name,Manufacturer Part No.,PO Item Creation Date,PO Item Quantity,PO Item Quantity Unit,PO Item Unit Price,PO Item Value (GC),PO Item Value (GC) Unit,Product Category,Product Category Description,PO Status Name,PO Closed Status Name,PO Item Deletion Flag,Item Type Name,PO Type Name,Remaining PO Quantity,Long Description,Unit Price,Converted Price,UoM_label,Label
0,810,763613,765021,765021,209187,AGT,4300920541,1,EXW,From plant,304346 (330180-51-05),PROXIMITOR:5MM PROBE DIA PROBE DIA,BENTLY NEVADA,6015999,SOLAR TURBINES EUROPE SA,330180-51-05,2018-03-29,2.0,EA,"USD 550,00",1100.0,USD,41110000,Measuring instrument,Transaction Completed,Completed,#,Material,Fastrack,0.0,"SENSOR: PROXIMITY,REVERSE MOUNT,CABLE LENGTH: 5M,W/ 5MM DIA PROBE",550.0,550.0,0,
0,801,760211,761612,761612,205310,AGT,4300908601,1,FCA,Free Carrier,11163170 (1060181),"CABLE,COAXIAL:RG6/U",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1060181,2018-02-27,1.0,EA,"USD 780,00",780.0,USD,26121606,Coaxial cable,Transaction Completed,Completed,#,Material,Gated,0.0,"CABLE,COAXIAL",780.0,780.0,0,
0,799,758434,759792,759792,203292,AGT,4300904534,1,FCA,Free Carrier,11170918 (1114470-28),"SWITCH,PRESSURE:1300PSI,DPDT",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1114470-28,2018-02-16,1.0,EA,"USD 585,76",585.76,USD,39121506,Pressure switches,Transaction Completed,Completed,#,Material,Gated,0.0,"SWITCH,PRESSURE/VACUUM: DPDT,2 POLE,DIFFERENTIAL PRESSURE: 1300 PSI",585.76,585.76,0,
0,798,757849,759202,759202,202296,AGT,4300902740,1,FCA,Free Carrier,11161131 (190261-62),"BLOCK:INSERT,SIZE 30/0,RBR",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,190261-62,2018-12-02,20.0,EA,"USD 15,26",305.2,USD,30130000,Structural BLDG prod,Transaction Completed,Completed,#,Material,Gated,0.0,"BLOCK: INSERT,RBR,SIZE 30/0,MCT SPARE,SEAL",15.26,15.26,0,
0,794,756657,758010,758010,200981,AGT,4300900280,1,FCA,Free Carrier,D (135),ENGINE EXCHANGE KIT - 136010-000,Not Assigned,6015999,SOLAR TURBINES EUROPE SA,#,2018-06-02,2.0,EA,"USD 527,56",1055.12,USD,20142501,WTR oil centrifuges,Transaction Completed,Completed,#,Material,Gated,0.0, ,527.56,527.56,0,
0,791,755169,756488,756488,198938,AGT,4300893447,1,EXW,From plant,36024624 (1041333-1),"ELEMENT,FILTER:FUEL GAS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1041333-1,2018-01-22,4.0,EA,"USD 69,54",278.16,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Gated,0.0,"FILTER,ELEMENT: AIR/FUEL GAS",69.54,69.54,0,
0,862,787739,789603,789603,238303,AGT,4300997611,1,FCA,Free Carrier,11195798 (FT30868-50),SEAL:CONTAINER,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,FT30868-50,2018-10-10,2.0,EA,"USD 462,80",925.6,USD,31181600,Seals,Transaction Completed,Completed,#,Material,Gated,0.0,SEAL: CONTAINER,462.8,462.8,0,
0,869,789194,791063,791063,239993,AGT,4301002209,1,FCA,Free Carrier,36500879737 (1088209-3T481),VALVE:GAS FUEL CONTROL,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1088209-3T481,2018-10-24,1.0,EA,"USD 36.304,97",36304.97,USD,40141600,Valves,Transaction Completed,Completed,#,Material,Gated,0.0,"VALVE: GAS FUEL CONTROL,ELEC",36304.97,36304.97,0,
0,936,803603,805557,805557,256924,AGT,4301042797,1,FCA,Free Carrier,11516983 (AX-8310-100),"DUCT,CTD:SQ,74 X 44 X 27FT,FLEXIBLE CLOT",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,AX-8310-100,2019-02-14,3.0,EA,"USD 4.868,32",14604.96,USD,40141900,Ducts,Transaction Completed,Completed,#,Material,Gated,0.0,"DUCT,COATED: SQUARE,74 X 44 X 27FT,FLEXIBLE CLOTH",4868.32,4868.32,0,
0,908,798634,800569,800569,251212,AGT,4301027891,4,FCA,Free Carrier,36024518 (142156-152),"SHIM:COLD FOOT,0.06IN THK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,142156-152,2019-09-01,5.0,EA,"USD 89,23",446.15,USD,31162815,Shim,Transaction Completed,Completed,#,Material,Gated,0.0,"SPACER,SHIM: 0.06IN THK",89.23,89.23,0,
0,934,802980,804934,804934,256214,AGT,4301041068,1,FCA,Free Carrier,11165229 (1470281-1),"SWTCH,PROX:MAGNETIC SPEED",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1470281-1,2019-11-02,1.0,EA,"USD 217,65",217.65,USD,41111900,Indicating/rec INSTR,Transaction Completed,Completed,#,Material,Gated,0.0,"SWITCH,LIMIT: MAGNETIC SPEED,PROXIMITY",217.65,217.65,0,
0,932,802731,804674,804674,255935,AGT,4301040525,2,FCA,Free Carrier,36500890361 (600280C1),"KIT:REPAIR,CHECK VALVE",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,600280C1,2019-08-02,3.0,EA,"USD 425,57",1276.71,USD,23150000,Ind process EQPT,Transaction Completed,Completed,#,Material,Gated,0.0,"KIT: REPAIR,CHECK VALVE",425.57,425.57,0,
0,927,800687,802627,802627,253531,AGT,4301035192,1,FCA,Free Carrier,FT61156-100 (69) B,ORDERING BIRISCOPE UNIT,Not Assigned,6015999,SOLAR TURBINES EUROPE SA,FT61156-100,2019-01-28,1.0,EA,"USD 38.372,85",38372.85,USD,11162108,Wire mesh fabric,Transaction Completed,Completed,#,Material,Gated,0.0, ,38372.85,38372.85,0,
0,920,799213,801148,801148,251841,AGT,4301030182,2,FCA,Free Carrier,11514901 (1060367-74941),"CHARGER,BATTERY:230VAC 40A INPUT,120VDC",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1060367-74941,2019-01-15,1.0,EA,"USD 6.813,49",6813.49,USD,26111704,Battery chargers,Transaction Completed,Completed,#,Material,Gated,0.0,"CHARGER,BATTERY: 230VAC 40A,120VDC 30A,WALL MOUNT,DISTRIBUTION BREAKERS 20-20-20-60-60,UNIT A",6813.49,6813.49,0,
0,919,799212,801147,801147,251840,AGT,4301030182,1,FCA,Free Carrier,11514925 (1060367-74942),"CHARGER,BATTERY:SOLAR,230VAC,120VDC",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1060367-74942,2019-01-15,1.0,EA,"USD 7.210,60",7210.6,USD,26111704,Battery chargers,Transaction Completed,Completed,#,Material,Gated,0.0,"CHARGER,BATTERY: SOLAR,230VAC,120VDC",7210.6,7210.6,0,
0,918,799109,801044,801044,251730,AGT,4301029666,7,FCA,Free Carrier,36023979 (912510C1),"COUPLING,PIPE:4IN",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,912510C1,2019-01-14,2.0,EA,"USD 520,46",1040.92,USD,40142315,Pipe couplings,Transaction Completed,Completed,#,Material,Fastrack,0.0,"COUPLING,PIPE: FLEXIBLE,STRAIGHT,4IN",520.46,520.46,0,
0,916,799107,801042,801042,251728,AGT,4301029666,4,FCA,Free Carrier,11046772 (FT30100-102),"KIT:REPAIR,MARS ENGINE",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,FT30100-102,2019-01-14,1.0,EA,"USD 5.757,92",5757.92,USD,23150000,Ind process EQPT,Transaction Completed,Completed,#,Material,Fastrack,0.0,"KIT: REPAIR,MARS ENGINE,THREADED TAP SET",5757.92,5757.92,0,
0,912,798638,800573,800573,251216,AGT,4301027891,8,FCA,Free Carrier,36024417 (142156-226),"SHIM:TRUNNION FOOT,0.134IN THK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,142156-226,2019-09-01,5.0,EA,"USD 138,25",691.25,USD,31162815,Shim,Transaction Completed,Completed,#,Material,Gated,0.0,"SPACER,SHIM: 0.134IN THK",138.25,138.25,0,
0,911,798637,800572,800572,251215,AGT,4301027891,7,FCA,Free Carrier,36024516 (142156-150),"SHIM:COLD FOOT,0.005IN THK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,142156-150,2019-09-01,5.0,EA,"USD 23,53",117.65,USD,31162815,Shim,Transaction Completed,Completed,#,Material,Gated,0.0,"SPACER,SHIM: 0.005IN THK",23.53,23.53,0,
0,910,798636,800571,800571,251214,AGT,4301027891,6,FCA,Free Carrier,36024520 (142156-154),"SHIM:COLD FOOT,1/4IN THK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,142156-154,2019-09-01,5.0,EA,"USD 112,76",563.8,USD,31162815,Shim,Transaction Completed,Completed,#,Material,Gated,0.0,"SPACER,SHIM: 1/4IN THK,METAL",112.76,112.76,0,
0,909,798635,800570,800570,251213,AGT,4301027891,5,FCA,Free Carrier,36024519 (142156-153),"SHIM:COLD FOOT,0.134IN THK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,142156-153,2019-09-01,5.0,EA,"USD 60,79",303.95,USD,31162815,Shim,Transaction Completed,Completed,#,Material,Gated,0.0,"SPACER,SHIM: 0.134IN THK",60.79,60.79,0,
0,907,798633,800568,800568,251211,AGT,4301027891,3,FCA,Free Carrier,36024418 (142156-227),"SHIM:TRUNNION FOOT,1/4IN THK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,142156-227,2019-09-01,10.0,EA,"USD 329,45",3294.5,USD,31162815,Shim,Transaction Completed,Completed,#,Material,Gated,0.0,"SPACER,SHIM: 1/4IN THK",329.45,329.45,0,
0,874,789723,791592,791592,240680,AGT,4301004185,1,FCA,Free Carrier,11195805 (FT30868-29),"ADHESIVE:GLUE,CAN,NEOP",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,FT30868-29,2018-10-30,2.0,EA,"USD 45,10",90.2,USD,31201600,OTR adhesive/sealant,Transaction Completed,Completed,#,Material,Gated,0.0,"ADHESIVE: GLUE,NEOPRENE,CAN",45.1,45.1,0,
0,906,798632,800567,800567,251210,AGT,4301027891,2,FCA,Free Carrier,36024517 (142156-151),"SHIM:COLD FOOT,0.01IN THK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,142156-151,2019-09-01,10.0,EA,"USD 26,47",264.7,USD,31162815,Shim,Transaction Completed,Completed,#,Material,Gated,0.0,"SPACER,SHIM: 0.01IN THK",26.47,26.47,0,
0,905,798537,800472,800472,251103,AGT,4301027808,3,EXW,From plant,FT33049 (68) B,"HEATER,HUB,PT/GB",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,FT33049,2019-09-01,1.0,EA,"USD 22.846,63",22846.63,USD,26101717,Engine heaters,Transaction Completed,Completed,#,Material,Fastrack,0.0, ,22846.63,22846.63,0,
0,904,798536,800471,800471,251102,AGT,4301027808,2,EXW,From plant,FT33046-102 (67) B,"PULLER,HUB, LOCKNUT TRQ, ADPTR",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,FT33046-102,2019-09-01,1.0,EA,"USD 18.668,72",18668.72,USD,31161716,Locknuts,Transaction Completed,Completed,#,Material,Fastrack,0.0, ,18668.72,18668.72,0,
0,903,798535,800470,800470,251101,AGT,4301027808,1,EXW,From plant,FT33006-102 (66) B,"KIT,TOOL,ALIGNMENT,MEASUREMENT",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,FT33006-102,2019-09-01,1.0,EA,"USD 10.679,61",10679.61,USD,27113200,Tool kits,Transaction Completed,Completed,#,Material,Fastrack,0.0, ,10679.61,10679.61,0,
0,902,798318,800248,800248,250797,AGT,4301027159,1,FCA,Free Carrier,11208860 (120034-1),"NUT,HEX:1/2IN DIA,13 UNC,7,12/PACK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,120034-1,2019-08-01,1.0,EA,"USD 63,60",63.6,USD,31161727,Hexagonal nuts,Transaction Completed,Completed,#,Material,Gated,0.0,"NUT,HEX: 1/2IN DIA,13 UNC,GR 7,12/PACK",5.3,5.3,1,
0,888,796385,798303,798303,248569,AGT,4301021028,2,FCA,Free Carrier,11178238 (186278-1),"FILTER,FUEL:HYDRAULIC,11.93IN,FIBERGLASS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,186278-1,2018-12-18,3.0,EA,"USD 664,78",1994.34,USD,40161513,Fuel filters,Transaction Completed,Completed,#,Material,Gated,0.0,"FILTER: HYDRAULIC,SIMPLEX,LIQUID FUEL,DUCTILE IRON/STEEL HSG,FIBERGLASS ELEMENT,25U,1500 PSIG,ES 9-98,SIZE: 11.93IN",664.78,664.78,0,
0,887,796384,798302,798302,248568,AGT,4301021028,1,FCA,Free Carrier,36500878595 (1008726),"GASKET:0.938 ID X 1-1/4IN OD,0.0485IN",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1008726,2018-12-18,6.0,EA,"USD 3,99",23.94,USD,31181500,Gaskets,Transaction Completed,Completed,#,Material,Gated,0.0,"GASKET: DRIVER,15/16IN ID,1-1/4IN OD,0.0485IN THK,ROUND,COPPER",3.99,3.99,0,
0,886,796332,798250,798250,248508,AGT,4301020946,1,FCA,Free Carrier,10008188 (103454980),"ACCELEROMETER:PROX,BN 1701,BN 1701,TITAN",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,103454980,2018-12-18,1.0,EA,"USD 548,10",548.1,USD,41113639,Accelerometers,Transaction Completed,Completed,#,Material,Gated,0.0,"ACCELEROMETER: PROXIMITY,BN 1701,BN 1701,TITAN 130 GAS TURBINE,PACKAGE SERIAL NUMBERS: KG02D66,KG02D67,KG02D68,ENGINE SERIAL NUMBER: 0083L,0084L,0085L,BN1701,GAS TURBINES MANUFACTURER: SOLAR GAS TURBINES",548.1,548.1,0,
0,881,791950,793855,793855,243428,AGT,4301008978,1,FCA,Free Carrier,11210667 (1068994-102),"DAMPER:FIRE ISOLATION,42 X 42IN,GALV STL",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1068994-102,2018-11-13,1.0,EA,"USD 1.761,96",1761.96,USD,40101500,Ventilation,Transaction Completed,Completed,#,Material,Gated,0.0,"DAMPER: FIRE ISOLATION,42 X 42IN,GALV STL",1761.96,1761.96,0,
0,880,791858,793763,793763,243329,AGT,4301008936,2,FCA,Free Carrier,D (126),"OFFSHORE INSTRUMENTATION CABLE 1X2X1,5 S",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,#,2018-11-13,180.0,M,"USD 3,42",615.6,USD,20142501,WTR oil centrifuges,Ordered,Open,#,Material,Gated,0.0, ,3.42,3.42,0,
0,879,791857,793762,793762,243328,AGT,4301008936,1,FCA,Free Carrier,D (127),"OFFSHORE INSTRUMENTATION CABLE 1X3X1,5 S",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,#,2018-11-13,180.0,M,"USD 4,13",743.4,USD,20142501,WTR oil centrifuges,Ordered,Open,#,Material,Gated,0.0, ,4.13,4.13,0,
0,1012,808556,810529,810529,262956,AGT,4301056402,1,FCA,Free Carrier,10051258 (1037996-201),"PUMP:LUBE OIL,5HP,W/ MOTOR",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1037996-201,2019-03-25,1.0,EA,"USD 60.877,92",60877.92,USD,23153100,Industrial equipment,Transaction Completed,Completed,#,Material,Gated,0.0,"PUMP,CENTRIFUGAL: SUBMERGED,LUBE OIL,DRIVER: 5HP MOTOR",60877.92,60877.92,0,
0,1013,808609,810582,810582,263038,AGT,4301056475,1,FCA,Free Carrier,36024570 (1059700-7),"VLV,CHECK:3IN",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1059700-7,2019-03-25,2.0,EA,"USD 775,19",1550.38,USD,40141600,Valves,Transaction Completed,Completed,#,Material,Gated,0.0,"VALVE,CHECK: 3IN",775.19,775.19,0,
0,1016,808900,810875,810875,263424,AGT,4301057604,1,FCA,Free Carrier,36024231 (FT42606-100),"BOLT,EYE",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,FT42606-100,2019-03-27,1.0,EA,"USD 2.939,09",2939.09,USD,31161610,Eye bolts,Transaction Completed,Completed,#,Material,Gated,0.0,"BOLT,EYE",2939.09,2939.09,0,
0,1195,836410,838771,838771,297064,AGT,4301128815,1,FCA,Free Carrier,36024608 (70-30099-50),"LAMP,INCAN:100W,250V",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,70-30099-50,2019-10-10,20.0,EA,"USD 12,74",254.8,USD,39101612,Incandescent lamp,Transaction Completed,Completed,#,Material,Fastrack,0.0,"LAMP,INCANDESCENT: 100W,254ACV",12.74,12.74,0,
0,1245,841866,844294,844294,303346,AGT,4301142609,1,FCA,Free Carrier,11047899 (1008942-6),"VLV:HYD,OIL,PILOT,CONFIGURATION: 2-WAY,P",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1008942-6,2019-11-25,1.0,EA,"USD 186,91",186.91,USD,31162800,MISC hardware,Transaction Completed,Completed,#,Material,Gated,0.0,"VALVE: HYDRAULIC,OIL,PILOT,CONFIGURATION: 2-WAY,PRESSURE RATING : 300 PSIG",186.91,186.91,0,
0,1240,841248,843676,843676,302650,AGT,4301141347,1,FCA,Free Carrier,11523978 (903251C1),"O-RNG:R239,VITON,3-7/8IN OD,1/8IN THK,3-",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903251C1,2019-11-20,6.0,EA,"USD 1,85",11.1,USD,31181506,O ring gaskets,Transaction Completed,Completed,#,Material,Gated,0.0,"O-RING: R239,3-5/8IN ID,1/8IN THK,VITON,SAE,NOMINAL OUTSIDE DIAMETER: 3-7/8IN OD",1.85,1.85,0,
0,1239,840996,843424,843424,302357,AGT,4301140456,1,FCA,Free Carrier,36029132 (603781C1),"SLING:LIFT,45.72MM,YELLOW POLYESTER,11.3",LIFT-IT MANUFACTURING,6015999,SOLAR TURBINES EUROPE SA,603781C1,2019-11-17,3.0,EA,"USD 2.186,51",6559.53,USD,24101611,Slings,Transaction Completed,Completed,#,Material,Gated,0.0,"SLING: LIFT,45.72MM,YELLOW POLYESTER,11.399 KG",2186.51,2186.51,0,
0,1232,838649,841037,841037,299650,AGT,4301134468,2,FCA,Free Carrier,11135848 (190242-3),"ELMNT,FLTR",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,190242-3,2019-10-29,4.0,EA,"USD 14.558,93",58235.72,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Gated,0.0,"FILTER,ELEMENT: DUAL COALESCER",14558.93,14558.93,0,
0,1225,837794,840161,840161,298635,AGT,4301132706,2,FCA,Free Carrier,11044358 (70-30104-1),"DETECTOR:THERMAL,NO",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,70-30104-1,2019-10-23,1.0,EA,"USD 285,38",285.38,USD,41111900,Indicating/rec INSTR,Transaction Completed,Completed,#,Material,Gated,0.0,DETECTOR: THERMAL,285.38,285.38,0,
0,1219,837661,840023,840023,298489,AGT,4301132007,2,FCA,Free Carrier,11027721 (915789C1),"BOLT:1/4IN DIA,28 TPI,3/4IN,TYPE FS,14/P",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,915789C1,2019-10-21,24.0,EA,"USD 36,82",883.68,USD,31161600,Bolts,Transaction Completed,Completed,#,Material,Fastrack,0.0,"BOLT,MACHINE: HEXAGONAL HD,1/4IN DIA,28 UNF,3/4IN LG,14/PACK",2.63,2.63,1,
0,1218,837660,840022,840022,298488,AGT,4301132007,1,FCA,Free Carrier,11048281 (915790C1),"NUT,LOCK:HEX,1/4IN DIA,28 UNJF-3B,SS,6/P",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,915790C1,2019-10-21,24.0,EA,"USD 6,48",155.52,USD,31161716,Locknuts,Transaction Completed,Completed,#,Material,Fastrack,0.0,"NUT,LOCK: HEXAGONAL,1/4IN DIA,28 UNJF-3B,STAINLESS STEEL,6/PACK",1.08,1.08,1,
0,1208,837631,839993,839993,298458,AGT,4301131980,1,FCA,Free Carrier,36024023 (117933-21),COOLER:AIR/OIL,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,117933-21,2019-10-21,1.0,EA,"USD 20.940,30",20940.3,USD,40101700,Cooling,Transaction Completed,Completed,#,Material,Fastrack,0.0,"COOLER: AIR/OIL,380VAC,50HZ",20940.3,20940.3,0,
0,1205,837343,839705,839705,298105,AGT,4301131153,1,FCA,Free Carrier,36029138 (1010416),"SWITCH,SELCTR:HSG",CATERPILLAR,6015999,SOLAR TURBINES EUROPE SA,1010416,2019-10-17,5.0,EA,"USD 298,86",1494.3,USD,39121500,Switches/CTRL/Relay,Transaction Completed,Completed,#,Material,Fastrack,0.0,"SWITCH: SELECTOR,PRINTED W/ HAND/OFF/AUTO,W/ HOUSING",298.86,298.86,0,
0,1200,836683,839044,839044,297360,AGT,4301129233,1,FCA,Free Carrier,36024175 (1012219),"HOSE,FLEXIBLE METAL:",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1012219,2019-11-10,1.0,EA,"USD 1.178,36",1178.36,USD,40142007,Special hoses,Transaction Completed,Completed,#,Material,Gated,0.0,"HOSE,FLEXIBLE METAL",1178.36,1178.36,0,
0,1196,836546,838907,838907,297204,AGT,4301128874,1,FCA,Free Carrier,11027442 (1025324-2),"ELMNT,FILTER:3IN",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1025324-2,2019-10-10,31.0,EA,"USD 74,75",2317.25,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Fastrack,0.0,"FILTER,ELEMENT: 3IN OD",74.75,74.75,0,
0,1192,836303,838664,838664,296936,AGT,4301128746,1,FCA,Free Carrier,11025470 (1022447),"SEAL,OIL:LIP,3IN SHAFT OD,4IN OD,NBR",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1022447,2019-10-10,1.0,EA,"USD 20,55",20.55,USD,31181600,Seals,Transaction Completed,Completed,#,Material,Gated,0.0,"SEAL,OIL: LIP,3IN SHAFT DIA,4IN OD,NITRILE RUBBER,SOLAR TURBINES",20.55,20.55,0,
0,1254,842291,844724,844724,303830,AGT,4301143489,1,FCA,Free Carrier,11568922 (1113391-2),"CPLG,SHFT:CUSHION,PUMP/MOTOR,LUBE",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1113391-2,2019-11-27,1.0,EA,"USD 697,35",697.35,USD,31163000,Couplings,Transaction Completed,Completed,#,Material,Gated,0.0,"COUPLING,SHAFT: CUSHION,FLEXIBLE",697.35,697.35,0,
0,1191,836255,838616,838616,296872,AGT,4301128315,1,FCA,Free Carrier,11557259 (80-31995-100),EXHAUSTER:TRANSITION DUCT ASSEMBLY,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,80-31995-100,2019-09-10,1.0,EA,"USD 14.248,63",14248.63,USD,40101500,Ventilation,Transaction Completed,Completed,#,Material,Gated,0.0,MUFFLER: TRANSITION EXHAUST DUCT,14248.63,14248.63,0,
0,1189,835538,837899,837899,296055,AGT,4301126251,1,FCA,Free Carrier,D (70),"LINE REACTOR, 1039135-6",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,#,2019-02-10,1.0,EA,"USD 1.629,35",1629.35,USD,39120000,Electrical EQPT,Transaction Completed,Completed,#,Material,Gated,0.0, ,1629.35,1629.35,0,
0,1186,833979,836332,836332,294310,AGT,4301121674,2,FCA,Free Carrier,36024387 (142157-60),"SHIM:TABULATED,0.134IN THK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,142157-60,2019-09-19,6.0,EA,"USD 39,79",238.74,USD,31162815,Shim,Transaction Completed,Completed,#,Material,Fastrack,0.0,"SPACER,SHIM: TABULATED,0.134IN THK",39.79,39.79,0,
0,1185,833978,836331,836331,294309,AGT,4301121674,1,FCA,Free Carrier,36024388 (142157-61),"SHIM:TABULATED,1/4IN THK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,142157-61,2019-09-19,2.0,EA,"USD 104,45",208.9,USD,31162815,Shim,Transaction Completed,Completed,#,Material,Fastrack,0.0,"SPACER,SHIM: TABULATED,1/4IN THK",104.45,104.45,0,
0,1181,832921,835266,835266,293082,AGT,4301118625,1,FCA,Free Carrier,11046814 (903315C1),"GASKET:SPARK,MTL,0.77IN ID",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903315C1,2019-11-09,1.0,PH,"USD 18,50",18.5,USD,31181500,Gaskets,Transaction Completed,Completed,#,Material,Gated,0.0,"GASKET: SPARK,0.77IN ID,ROUND,METALLIC",18.5,18.5,0,
0,1177,831006,833323,833323,290889,AGT,4301114543,1,FCA,Free Carrier,36500891142 (1110429-2700),"STARTER,ELEC MTR:125 HP,3PH",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1110429-2700,2019-08-29,1.0,EA,"USD 24.335,15",24335.15,USD,39121500,Switches/CTRL/Relay,Ordered,Closed,#,Material,Gated,0.0,"STARTER,ELECTRIC MOTOR: HORSEPOWER: 125HP,PHASE: 3PH",24335.15,24335.15,0,
0,1174,830942,833237,833237,290777,AGT,4301114128,9,FCA,Free Carrier,11059800 (1061251),"HOSE,ASSY:1IN ID,20IN LG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1061251,2019-08-28,1.0,EA,"USD 643,76",643.76,USD,40142007,Special hoses,Transaction Completed,Completed,#,Material,Gated,0.0,"HOSE,ASSEMBLY: 1IN ID,20IN LG",643.76,643.76,0,
0,1173,830941,833236,833236,290776,AGT,4301114128,8,FCA,Free Carrier,11059801 (1092762),"HOSE,FLEX MTL:1-1/2IN ID,31-1/2IN LG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1092762,2019-08-28,1.0,EA,"USD 1.071,24",1071.24,USD,40142007,Special hoses,Transaction Completed,Completed,#,Material,Gated,0.0,"HOSE,FLEXIBLE METAL: 1-1/2IN ID,31-1/2IN LG",1071.24,1071.24,0,
0,1172,830940,833235,833235,290775,AGT,4301114128,7,FCA,Free Carrier,11059799 (1061252),"HOSE,ASSY:1IN ID,25IN LG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1061252,2019-08-28,1.0,EA,"USD 690,62",690.62,USD,40142000,Hoses,Transaction Completed,Completed,#,Material,Gated,0.0,"HOSE,ASSEMBLY: 1IN ID,25IN LG",690.62,690.62,0,
0,1171,830939,833234,833234,290774,AGT,4301114128,6,FCA,Free Carrier,11059797 (1022716-3),"FILTER:EMI,60A,SURGE",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1022716-3,2019-08-28,2.0,EA,"USD 813,74",1627.48,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Gated,0.0,"PROTECTOR,ELECTRICAL: SURGE",813.74,813.74,0,
0,1169,830937,833232,833232,290771,AGT,4301114128,3,FCA,Free Carrier,36500878827 (1105336-1),"DETECTOR:DISCRETE, THERMAL",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1105336-1,2019-08-28,2.0,EA,"USD 703,22",1406.44,USD,41111900,Indicating/rec INSTR,Transaction Completed,Completed,#,Material,Gated,0.0,"DETECTOR: DISCRETE,THERMAL",703.22,703.22,0,
